"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"40501.6736352";"高度 (GPS)";"16.60242631355281";"m";"31.2484066";"121.3843333";
"40501.6736352";"平均GPS速度";"14.378679207479601";"km/h";"31.2484066";"121.3843333";
"40501.6736352";"速度 (GPS)";"18.215999794006347";"km/h";"31.2484066";"121.3843333";
"40502.672605";"高度 (GPS)";"16.60242631355281";"m";"31.2484076";"121.3843904";
"40502.672605";"高度 (GPS)";"16.49017330108228";"m";"31.2484076";"121.3843904";
"40502.672605";"平均GPS速度";"14.393547087182561";"km/h";"31.2484076";"121.3843904";
"40502.672605";"速度 (GPS)";"21.168000411987304";"km/h";"31.2484076";"121.3843904";
"40503.6655354";"高度 (GPS)";"16.49017330108228";"m";"31.2484004";"121.3844551";
"40503.6655354";"高度 (GPS)";"16.639851183999724";"m";"31.2484004";"121.3844551";
"40503.6655354";"平均GPS速度";"14.413655766979572";"km/h";"31.2484004";"121.3844551";
"40503.6655354";"速度 (GPS)";"23.652000617980956";"km/h";"31.2484004";"121.3844551";
"40504.6682277";"高度 (GPS)";"16.639851183999724";"m";"31.2483879";"121.3845239";
"40504.6682277";"高度 (GPS)";"16.671664588880553";"m";"31.2483879";"121.3845239";
"40504.6682277";"平均GPS速度";"14.439073583009502";"km/h";"31.2483879";"121.3845239";
"40504.6682277";"速度 (GPS)";"26.02800006866455";"km/h";"31.2483879";"121.3845239";
"40505.6679942";"高度 (GPS)";"16.671664588880553";"m";"31.2483716";"121.3846024";
"40505.6679942";"高度 (GPS)";"16.7144303349692";"m";"31.2483716";"121.3846024";
"40505.6679942";"平均GPS速度";"14.468931411706698";"km/h";"31.2483716";"121.3846024";
"40505.6679942";"速度 (GPS)";"28.152000617980956";"km/h";"31.2483716";"121.3846024";
"40506.6652466";"高度 (GPS)";"16.7144303349692";"m";"31.2483513";"121.3846828";
"40506.6652466";"高度 (GPS)";"16.746765552468936";"m";"31.2483513";"121.3846828";
"40506.6652466";"平均GPS速度";"14.501159528576293";"km/h";"31.2483513";"121.3846828";
"40506.6652466";"速度 (GPS)";"29.339998626708987";"km/h";"31.2483513";"121.3846828";
"40507.6670323";"高度 (GPS)";"16.746765552468936";"m";"31.2483288";"121.3847662";
"40507.6670323";"高度 (GPS)";"16.799962465147935";"m";"31.2483288";"121.3847662";
"40507.6670323";"平均GPS速度";"14.535739618859568";"km/h";"31.2483288";"121.3847662";
"40507.6670323";"速度 (GPS)";"30.41999931335449";"km/h";"31.2483288";"121.3847662";
"40508.6653703";"高度 (GPS)";"16.799962465147935";"m";"31.2483047";"121.3848563";
"40508.6653703";"高度 (GPS)";"16.689866081856486";"m";"31.2483047";"121.3848563";
"40508.6653703";"平均GPS速度";"14.572929096660182";"km/h";"31.2483047";"121.3848563";
"40508.6653703";"速度 (GPS)";"31.751998901367188";"km/h";"31.2483047";"121.3848563";
"40509.6675605";"高度 (GPS)";"16.689866081856486";"m";"31.2482805";"121.3849467";
"40509.6675605";"高度 (GPS)";"16.74306411723508";"m";"31.2482805";"121.3849467";
"40509.6675605";"平均GPS速度";"14.6119702148326";"km/h";"31.2482805";"121.3849467";
"40509.6675605";"速度 (GPS)";"32.616001510620116";"km/h";"31.2482805";"121.3849467";
"40510.6634791";"高度 (GPS)";"16.74306411723508";"m";"31.2482531";"121.385038";
"40510.6634791";"高度 (GPS)";"16.579030748453874";"m";"31.2482531";"121.385038";
"40510.6634791";"高度 (GPS)";"16.444889021085906";"m";"31.2482252";"121.3851262";
"40510.6634791";"平均GPS速度";"14.651063554519148";"km/h";"31.2482531";"121.385038";
"40510.6634791";"速度 (GPS)";"32.8319995880127";"km/h";"31.2482531";"121.385038";
"40512.6649729";"高度 (GPS)";"16.444889021085906";"m";"31.2481989";"121.3852281";
"40512.6649729";"高度 (GPS)";"16.621798089584445";"m";"31.2481989";"121.3852281";
"40512.6649729";"平均GPS速度";"14.731906273143506";"km/h";"31.2481989";"121.3852281";
"40512.6649729";"速度 (GPS)";"33.48000068664551";"km/h";"31.2481989";"121.3852281";
"40513.665713";"高度 (GPS)";"16.621798089584445";"m";"31.2481725";"121.3853223";
"40513.665713";"高度 (GPS)";"16.621798089584445";"m";"31.2481725";"121.3853223";
"40513.665713";"平均GPS速度";"14.770293866815814";"km/h";"31.2481725";"121.3853223";
"40513.665713";"速度 (GPS)";"32.651998901367186";"km/h";"31.2481725";"121.3853223";
"40514.6698017";"高度 (GPS)";"16.621798089584445";"m";"31.2481523";"121.3854079";
"40514.6698017";"高度 (GPS)";"16.621798089584445";"m";"31.2481523";"121.3854079";
"40514.6698017";"平均GPS速度";"14.803240275025393";"km/h";"31.2481523";"121.3854079";
"40514.6698017";"速度 (GPS)";"30.131999588012697";"km/h";"31.2481523";"121.3854079";
"40515.667174";"高度 (GPS)";"16.621798089584445";"m";"31.2481297";"121.3854878";
"40515.667174";"高度 (GPS)";"17.165639635172624";"m";"31.2481297";"121.3854878";
"40515.667174";"平均GPS速度";"14.83154102737923";"km/h";"31.2481297";"121.3854878";
"40515.667174";"速度 (GPS)";"28.11599979400635";"km/h";"31.2481297";"121.3854878";
"40516.6686063";"高度 (GPS)";"17.165639635172624";"m";"31.2481138";"121.3855639";
"40516.6686063";"高度 (GPS)";"17.14425604436265";"m";"31.2481138";"121.3855639";
"40516.6686063";"平均GPS速度";"14.857382537423621";"km/h";"31.2481138";"121.3855639";
"40516.6686063";"速度 (GPS)";"26.963999176025393";"km/h";"31.2481138";"121.3855639";
"40517.6668166";"高度 (GPS)";"17.14425604436265";"m";"31.2480957";"121.3856393";
"40517.6668166";"高度 (GPS)";"16.61478569293771";"m";"31.2480957";"121.3856393";
"40517.6668166";"平均GPS速度";"14.882726353691401";"km/h";"31.2480957";"121.3856393";
"40517.6668166";"速度 (GPS)";"26.819999313354494";"km/h";"31.2480957";"121.3856393";
"40518.6658724";"高度 (GPS)";"16.61478569293771";"m";"31.2480745";"121.3857148";
"40518.6658724";"高度 (GPS)";"16.57201888350116";"m";"31.2480745";"121.3857148";
"40518.6658724";"平均GPS速度";"14.910574365076437";"km/h";"31.2480745";"121.3857148";
"40518.6658724";"速度 (GPS)";"28.043999862670898";"km/h";"31.2480745";"121.3857148";
"40519.667348";"高度 (GPS)";"16.57201888350116";"m";"31.2480501";"121.3857938";
"40519.667348";"高度 (GPS)";"16.539683144387645";"m";"31.2480501";"121.3857938";
"40519.667348";"平均GPS速度";"14.942791048458444";"km/h";"31.2480501";"121.3857938";
"40519.667348";"速度 (GPS)";"30.131999588012697";"km/h";"31.2480501";"121.3857938";
"40520.6669162";"高度 (GPS)";"16.539683144387645";"m";"31.2480236";"121.3858759";
"40520.6669162";"高度 (GPS)";"17.026386473700214";"m";"31.2480236";"121.3858759";
"40520.6669162";"平均GPS速度";"14.975190304501057";"km/h";"31.2480236";"121.3858759";
"40520.6669162";"速度 (GPS)";"30.312000274658203";"km/h";"31.2480236";"121.3858759";
"40521.6662059";"高度 (GPS)";"17.026386473700214";"m";"31.247996";"121.3859582";
"40521.6662059";"高度 (GPS)";"17.236789830391402";"m";"31.247996";"121.3859582";
"40521.6662059";"平均GPS速度";"15.00509700426352";"km/h";"31.247996";"121.3859582";
"40521.6662059";"速度 (GPS)";"29.195998764038087";"km/h";"31.247996";"121.3859582";
"40522.6698707";"高度 (GPS)";"17.236789830391402";"m";"31.2479701";"121.3860353";
"40522.6698707";"高度 (GPS)";"17.258173155356083";"m";"31.2479701";"121.3860353";
"40522.6698707";"平均GPS速度";"15.032049129981123";"km/h";"31.2479701";"121.3860353";
"40522.6698707";"速度 (GPS)";"27.791999244689944";"km/h";"31.2479701";"121.3860353";
"40523.6661382";"高度 (GPS)";"17.258173155356083";"m";"31.2479476";"121.3861072";
"40523.6661382";"高度 (GPS)";"16.318621988198856";"m";"31.2479476";"121.3861072";
"40523.6661382";"平均GPS速度";"15.05425572747221";"km/h";"31.2479476";"121.3861072";
"40523.6661382";"速度 (GPS)";"25.668000411987304";"km/h";"31.2479476";"121.3861072";
"40524.66666";"高度 (GPS)";"16.318621988198856";"m";"31.247927";"121.3861756";
"40524.66666";"高度 (GPS)";"16.404156032422556";"m";"31.247927";"121.3861756";
"40524.66666";"平均GPS速度";"15.069157354251848";"km/h";"31.247927";"121.3861756";
"40524.66666";"速度 (GPS)";"22.175999450683594";"km/h";"31.247927";"121.3861756";
"40525.6669463";"高度 (GPS)";"16.404156032422556";"m";"31.2479118";"121.38623";
"40525.6669463";"高度 (GPS)";"16.5452880859375";"m";"31.2479118";"121.38623";
"40525.6669463";"平均GPS速度";"15.0746744260561";"km/h";"31.2479118";"121.38623";
"40525.6669463";"速度 (GPS)";"17.712000274658205";"km/h";"31.2479118";"121.38623";
"40526.672533";"高度 (GPS)";"16.5452880859375";"m";"31.2478998";"121.3862741";
"40526.672533";"高度 (GPS)";"16.446923373553126";"m";"31.2478998";"121.3862741";
"40526.672533";"平均GPS速度";"15.07295994188892";"km/h";"31.2478998";"121.3862741";
"40526.672533";"速度 (GPS)";"14.256000137329101";"km/h";"31.2478998";"121.3862741";
"40527.6701202";"高度 (GPS)";"16.446923373553126";"m";"31.2478894";"121.3863101";
"40527.6701202";"高度 (GPS)";"16.457354464627493";"m";"31.2478894";"121.3863101";
"40527.6701202";"平均GPS速度";"15.066489370892118";"km/h";"31.2478894";"121.3863101";
"40527.6701202";"速度 (GPS)";"11.951999759674072";"km/h";"31.2478894";"121.3863101";
"40528.6750163";"高度 (GPS)";"16.457354464627493";"m";"31.2478787";"121.386341";
"40528.6750163";"高度 (GPS)";"16.489169370547387";"m";"31.2478787";"121.386341";
"40528.6750163";"平均GPS速度";"15.059023103686615";"km/h";"31.2478787";"121.386341";
"40528.6750163";"速度 (GPS)";"11.484000205993652";"km/h";"31.2478787";"121.386341";
"40529.6716018";"高度 (GPS)";"16.489169370547387";"m";"31.2478623";"121.3863723";
"40529.6716018";"高度 (GPS)";"16.64263916015625";"m";"31.2478623";"121.3863723";
"40529.6716018";"平均GPS速度";"15.053282904103963";"km/h";"31.2478623";"121.3863723";
"40529.6716018";"速度 (GPS)";"12.27600030899048";"km/h";"31.2478623";"121.3863723";
"40530.673586";"高度 (GPS)";"16.64263916015625";"m";"31.2478407";"121.386401";
"40530.673586";"高度 (GPS)";"16.664023042754813";"m";"31.2478407";"121.386401";
"40530.673586";"平均GPS速度";"15.049025408900144";"km/h";"31.2478407";"121.386401";
"40530.673586";"速度 (GPS)";"12.995999622344971";"km/h";"31.2478407";"121.386401";
"40531.6705514";"高度 (GPS)";"16.664023042754813";"m";"31.2478128";"121.3864233";
"40531.6705514";"高度 (GPS)";"16.685406978524014";"m";"31.2478128";"121.3864233";
"40531.6705514";"平均GPS速度";"15.048357522084121";"km/h";"31.2478128";"121.3864233";
"40531.6705514";"速度 (GPS)";"14.724000549316406";"km/h";"31.2478128";"121.3864233";
"40532.6716585";"高度 (GPS)";"16.685406978524014";"m";"31.2477754";"121.3864397";
"40532.6716585";"高度 (GPS)";"16.685406978524014";"m";"31.2477754";"121.3864397";
"40532.6716585";"平均GPS速度";"15.051025462916336";"km/h";"31.2477754";"121.3864397";
"40532.6716585";"速度 (GPS)";"16.3439998626709";"km/h";"31.2477754";"121.3864397";
"40533.6673505";"高度 (GPS)";"16.685406978524014";"m";"31.2477325";"121.3864454";
"40533.6673505";"高度 (GPS)";"16.685406978524014";"m";"31.2477325";"121.3864454";
"40533.6673505";"平均GPS速度";"15.058082774162276";"km/h";"31.2477325";"121.3864454";
"40533.6673505";"速度 (GPS)";"18.503999519348145";"km/h";"31.2477325";"121.3864454";
"40534.6794635";"高度 (GPS)";"16.685406978524014";"m";"31.2476819";"121.3864395";
"40534.6794635";"高度 (GPS)";"16.74955910486154";"m";"31.2476819";"121.3864395";
"40534.6794635";"平均GPS速度";"15.070451616753642";"km/h";"31.2476819";"121.3864395";
"40534.6794635";"速度 (GPS)";"21.02400054931641";"km/h";"31.2476819";"121.3864395";
"40535.676109";"高度 (GPS)";"16.74955910486154";"m";"31.2476255";"121.3864285";
"40535.676109";"高度 (GPS)";"16.802758792111277";"m";"31.2476255";"121.3864285";
"40535.676109";"平均GPS速度";"15.087715628225725";"km/h";"31.2476255";"121.3864285";
"40535.676109";"速度 (GPS)";"23.543999862670898";"km/h";"31.2476255";"121.3864285";
"40536.6809741";"高度 (GPS)";"16.802758792111277";"m";"31.2475637";"121.3864151";
"40536.6809741";"高度 (GPS)";"16.830684617412622";"m";"31.2475637";"121.3864151";
"40536.6809741";"平均GPS速度";"15.10925749978929";"km/h";"31.2475637";"121.3864151";
"40536.6809741";"速度 (GPS)";"25.596000480651856";"km/h";"31.2475637";"121.3864151";
"40537.6762143";"高度 (GPS)";"16.830684617412622";"m";"31.2474966";"121.3863975";
"40537.6762143";"高度 (GPS)";"17.020200817589064";"m";"31.2474966";"121.3863975";
"40537.6762143";"平均GPS速度";"15.133423938253724";"km/h";"31.2474966";"121.3863975";
"40537.6762143";"速度 (GPS)";"27.03600082397461";"km/h";"31.2474966";"121.3863975";
"40538.6784374";"高度 (GPS)";"17.020200817589064";"m";"31.2474296";"121.3863828";
"40538.6784374";"高度 (GPS)";"17.212994388801413";"m";"31.2474296";"121.3863828";
"40538.6784374";"平均GPS速度";"15.160520222325347";"km/h";"31.2474296";"121.3863828";
"40538.6784374";"速度 (GPS)";"28.440000343322755";"km/h";"31.2474296";"121.3863828";
"40539.6792843";"高度 (GPS)";"17.212994388801413";"m";"31.2473582";"121.3863682";
"40539.6792843";"高度 (GPS)";"16.97985542575512";"m";"31.2473582";"121.3863682";
"40539.6792843";"平均GPS速度";"15.189003412979025";"km/h";"31.2473582";"121.3863682";
"40539.6792843";"速度 (GPS)";"29.195998764038087";"km/h";"31.2473582";"121.3863682";
"40540.6784301";"高度 (GPS)";"16.97985542575512";"m";"31.2472823";"121.3863523";
"40540.6784301";"高度 (GPS)";"17.36273193359375";"m";"31.2472823";"121.3863523";
"40540.6784301";"平均GPS速度";"15.2177599859588";"km/h";"31.2472823";"121.3863523";
"40540.6784301";"速度 (GPS)";"29.412000274658205";"km/h";"31.2472823";"121.3863523";
"40541.6806408";"高度 (GPS)";"17.36273193359375";"m";"31.247212";"121.3863333";
"40541.6806408";"高度 (GPS)";"17.001240264177547";"m";"31.247212";"121.3863333";
"40541.6806408";"平均GPS速度";"15.246342459417427";"km/h";"31.247212";"121.3863333";
"40541.6806408";"速度 (GPS)";"29.339998626708987";"km/h";"31.247212";"121.3863333";
"40542.6769058";"高度 (GPS)";"17.001240264177547";"m";"31.2471404";"121.3863111";
"40542.6769058";"高度 (GPS)";"16.911908980080483";"m";"31.2471404";"121.3863111";
"40542.6769058";"平均GPS速度";"15.275797455770181";"km/h";"31.2471404";"121.3863111";
"40542.6769058";"速度 (GPS)";"29.916001510620116";"km/h";"31.2471404";"121.3863111";
"40543.6837067";"高度 (GPS)";"16.911908980080483";"m";"31.247067";"121.386286";
"40543.6837067";"高度 (GPS)";"16.911908980080483";"m";"31.247067";"121.386286";
"40543.6837067";"平均GPS速度";"15.307339324484241";"km/h";"31.247067";"121.386286";
"40543.6837067";"速度 (GPS)";"30.85199890136719";"km/h";"31.247067";"121.386286";
"40544.6744777";"高度 (GPS)";"16.911908980080483";"m";"31.2469915";"121.3862581";
"40544.6744777";"高度 (GPS)";"16.954323063036085";"m";"31.2469915";"121.3862581";
"40544.6744777";"平均GPS速度";"15.34068888074425";"km/h";"31.2469915";"121.3862581";
"40544.6744777";"速度 (GPS)";"32.0759994506836";"km/h";"31.2469915";"121.3862581";
"40545.6801693";"高度 (GPS)";"16.954323063036085";"m";"31.2469142";"121.3862282";
"40545.6801693";"高度 (GPS)";"16.954323063036085";"m";"31.2469142";"121.3862282";
"40545.6801693";"平均GPS速度";"15.376798803634138";"km/h";"31.2469142";"121.3862282";
"40545.6801693";"速度 (GPS)";"33.26399917602539";"km/h";"31.2469142";"121.3862282";
"40546.6793637";"高度 (GPS)";"16.954323063036085";"m";"31.246832";"121.3861945";
"40546.6793637";"高度 (GPS)";"16.96527632079001";"m";"31.246832";"121.3861945";
"40546.6793637";"平均GPS速度";"15.415911541115516";"km/h";"31.246832";"121.3861945";
"40546.6793637";"速度 (GPS)";"34.956000137329106";"km/h";"31.246832";"121.3861945";
"40547.6793322";"高度 (GPS)";"16.96527632079001";"m";"31.2467462";"121.3861629";
"40547.6793322";"高度 (GPS)";"17.104559372057984";"m";"31.2467462";"121.3861629";
"40547.6793322";"平均GPS速度";"15.456837958093695";"km/h";"31.2467462";"121.3861629";
"40547.6793322";"速度 (GPS)";"35.927998352050786";"km/h";"31.2467462";"121.3861629";
"40548.6776654";"高度 (GPS)";"17.104559372057984";"m";"31.2466568";"121.3861338";
"40548.6776654";"高度 (GPS)";"17.19127953016484";"m";"31.2466568";"121.3861338";
"40548.6776654";"平均GPS速度";"15.497534940206247";"km/h";"31.2466568";"121.3861338";
"40548.6776654";"速度 (GPS)";"35.927998352050786";"km/h";"31.2466568";"121.3861338";
"40549.6837691";"高度 (GPS)";"17.19127953016484";"m";"31.2465743";"121.3861062";
"40549.6837691";"高度 (GPS)";"17.382531930321655";"m";"31.2465743";"121.3861062";
"40549.6837691";"平均GPS速度";"15.536801284073672";"km/h";"31.2465743";"121.3861062";
"40549.6837691";"速度 (GPS)";"35.13600082397461";"km/h";"31.2465743";"121.3861062";
"40550.6771043";"高度 (GPS)";"17.382531930321655";"m";"31.2464907";"121.3860802";
"40550.6771043";"高度 (GPS)";"17.425302298464104";"m";"31.2464907";"121.3860802";
"40550.6771043";"平均GPS速度";"15.573500999541281";"km/h";"31.2464907";"121.3860802";
"40550.6771043";"速度 (GPS)";"34.16399917602539";"km/h";"31.2464907";"121.3860802";
"40551.6781158";"高度 (GPS)";"17.425302298464104";"m";"31.2464099";"121.3860545";
"40551.6781158";"高度 (GPS)";"17.501474574270297";"m";"31.2464099";"121.3860545";
"40551.6781158";"平均GPS速度";"15.606985472149413";"km/h";"31.2464099";"121.3860545";
"40551.6781158";"速度 (GPS)";"32.47200164794922";"km/h";"31.2464099";"121.3860545";
"40552.6763862";"高度 (GPS)";"17.501474574270297";"m";"31.2463349";"121.3860298";
"40552.6763862";"高度 (GPS)";"17.47850476057245";"m";"31.2463349";"121.3860298";
"40552.6763862";"平均GPS速度";"15.635063345389192";"km/h";"31.2463349";"121.3860298";
"40552.6763862";"速度 (GPS)";"29.8439998626709";"km/h";"31.2463349";"121.3860298";
"40553.6744082";"高度 (GPS)";"17.47850476057245";"m";"31.2462647";"121.3860042";
"40553.6744082";"高度 (GPS)";"17.47850476057245";"m";"31.2462647";"121.3860042";
"40553.6744082";"平均GPS速度";"15.657498203146599";"km/h";"31.2462647";"121.3860042";
"40553.6744082";"速度 (GPS)";"27.03600082397461";"km/h";"31.2462647";"121.3860042";
"40554.6754657";"高度 (GPS)";"17.47850476057245";"m";"31.2462044";"121.3859838";
"40554.6754657";"高度 (GPS)";"17.47850476057245";"m";"31.2462044";"121.3859838";
"40554.6754657";"平均GPS速度";"15.675232361489087";"km/h";"31.2462044";"121.3859838";
"40554.6754657";"速度 (GPS)";"24.659999656677247";"km/h";"31.2462044";"121.3859838";
"40555.670543";"高度 (GPS)";"17.47850476057245";"m";"31.2461484";"121.3859613";
"40555.670543";"高度 (GPS)";"17.468072879315926";"m";"31.2461484";"121.3859613";
"40555.670543";"平均GPS速度";"15.68821821318877";"km/h";"31.2461484";"121.3859613";
"40555.670543";"速度 (GPS)";"22.319999313354494";"km/h";"31.2461484";"121.3859613";
"40556.6732885";"高度 (GPS)";"17.468072879315926";"m";"31.2460985";"121.3859395";
"40556.6732885";"高度 (GPS)";"17.42327645365014";"m";"31.2460985";"121.3859395";
"40556.6732885";"平均GPS速度";"15.696441462709975";"km/h";"31.2460985";"121.3859395";
"40556.6732885";"速度 (GPS)";"19.87199993133545";"km/h";"31.2460985";"121.3859395";
"40557.6708968";"高度 (GPS)";"17.42327645365014";"m";"31.2460551";"121.3859198";
"40557.6708968";"高度 (GPS)";"17.39145941361503";"m";"31.2460551";"121.3859198";
"40557.6708968";"平均GPS速度";"15.701780217074534";"km/h";"31.2460551";"121.3859198";
"40557.6708968";"速度 (GPS)";"18.431999588012697";"km/h";"31.2460551";"121.3859198";
"40558.6757266";"高度 (GPS)";"17.39145941361503";"m";"31.2460122";"121.3859004";
"40558.6757266";"高度 (GPS)";"17.435829330279944";"m";"31.2460122";"121.3859004";
"40558.6757266";"平均GPS速度";"15.704664614672147";"km/h";"31.2460122";"121.3859004";
"40558.6757266";"速度 (GPS)";"17.17199993133545";"km/h";"31.2460122";"121.3859004";
"40559.6708735";"高度 (GPS)";"17.435829330279944";"m";"31.2459731";"121.3858837";
"40559.6708735";"高度 (GPS)";"17.38917988051906";"m";"31.2459731";"121.3858837";
"40559.6708735";"平均GPS速度";"15.704787436052502";"km/h";"31.2459731";"121.3858837";
"40559.6708735";"速度 (GPS)";"15.768000411987305";"km/h";"31.2459731";"121.3858837";
"40560.6684318";"高度 (GPS)";"17.38917988051906";"m";"31.2459382";"121.3858669";
"40560.6684318";"高度 (GPS)";"17.200175847798704";"m";"31.2459382";"121.3858669";
"40560.6684318";"平均GPS速度";"15.701557512156407";"km/h";"31.2459382";"121.3858669";
"40560.6684318";"速度 (GPS)";"14.040000343322754";"km/h";"31.2459382";"121.3858669";
"40561.6708768";"高度 (GPS)";"17.200175847798704";"m";"31.2459071";"121.3858531";
"40561.6708768";"高度 (GPS)";"17.213764718084505";"m";"31.2459071";"121.3858531";
"40561.6708768";"平均GPS速度";"15.693911163606181";"km/h";"31.2459071";"121.3858531";
"40561.6708768";"速度 (GPS)";"11.771999931335449";"km/h";"31.2459071";"121.3858531";
"40562.6681132";"高度 (GPS)";"17.213764718084505";"m";"31.2458808";"121.3858414";
"40562.6681132";"高度 (GPS)";"17.235793836638237";"m";"31.2458808";"121.3858414";
"40562.6681132";"平均GPS速度";"15.684177954237745";"km/h";"31.2458808";"121.3858414";
"40562.6681132";"速度 (GPS)";"10.656000137329102";"km/h";"31.2458808";"121.3858414";
"40563.6688638";"高度 (GPS)";"17.235793836638237";"m";"31.2458565";"121.3858303";
"40563.6688638";"高度 (GPS)";"17.21440942231724";"m";"31.2458565";"121.3858303";
"40563.6688638";"平均GPS速度";"15.673471765822473";"km/h";"31.2458565";"121.3858303";
"40563.6688638";"速度 (GPS)";"10.151999759674073";"km/h";"31.2458565";"121.3858303";
"40564.6697303";"高度 (GPS)";"17.21440942231724";"m";"31.2458314";"121.3858192";
"40564.6697303";"高度 (GPS)";"17.203456450208627";"m";"31.2458314";"121.3858192";
"40564.6697303";"平均GPS速度";"15.664546119516379";"km/h";"31.2458314";"121.3858192";
"40564.6697303";"速度 (GPS)";"11.051999759674073";"km/h";"31.2458314";"121.3858192";
"40565.667317";"高度 (GPS)";"17.203456450208627";"m";"31.2458035";"121.3858063";
"40565.667317";"高度 (GPS)";"17.5504150390625";"m";"31.2458035";"121.3858063";
"40565.667317";"平均GPS速度";"15.658588385957973";"km/h";"31.2458035";"121.3858063";
"40565.667317";"速度 (GPS)";"12.564000034332276";"km/h";"31.2458035";"121.3858063";
"40566.667197";"高度 (GPS)";"17.5504150390625";"m";"31.2457744";"121.385792";
"40566.667197";"高度 (GPS)";"17.539462094188735";"m";"31.2457744";"121.385792";
"40566.667197";"平均GPS速度";"15.652155436368176";"km/h";"31.2457744";"121.385792";
"40566.667197";"速度 (GPS)";"12.312000274658203";"km/h";"31.2457744";"121.385792";
"40567.6672382";"高度 (GPS)";"17.539462094188735";"m";"31.2457447";"121.3857774";
"40567.6672382";"高度 (GPS)";"17.52903073108898";"m";"31.2457447";"121.3857774";
"40567.6672382";"平均GPS速度";"15.64719685095036";"km/h";"31.2457447";"121.3857774";
"40567.6672382";"速度 (GPS)";"13.068000411987304";"km/h";"31.2457447";"121.3857774";
"40568.6711376";"高度 (GPS)";"17.52903073108898";"m";"31.2457105";"121.3857606";
"40568.6711376";"高度 (GPS)";"17.171640753194296";"m";"31.2457105";"121.3857606";
"40568.6711376";"平均GPS速度";"15.647982797357805";"km/h";"31.2457105";"121.3857606";
"40568.6711376";"速度 (GPS)";"16.056000137329104";"km/h";"31.2457105";"121.3857606";
"40569.6705687";"高度 (GPS)";"17.171640753194296";"m";"31.2456709";"121.3857408";
"40569.6705687";"高度 (GPS)";"17.171640753194296";"m";"31.2456709";"121.3857408";
"40569.6705687";"平均GPS速度";"15.651856981109448";"km/h";"31.2456709";"121.3857408";
"40569.6705687";"速度 (GPS)";"17.675999450683594";"km/h";"31.2456709";"121.3857408";
"40570.6810969";"高度 (GPS)";"17.171640753194296";"m";"31.2456292";"121.3857207";
"40570.6810969";"高度 (GPS)";"17.18207211629405";"m";"31.2456292";"121.3857207";
"40570.6810969";"平均GPS速度";"15.659645689977202";"km/h";"31.2456292";"121.3857207";
"40570.6810969";"速度 (GPS)";"19.691999244689942";"km/h";"31.2456292";"121.3857207";
"40571.6729271";"高度 (GPS)";"17.18207211629405";"m";"31.2455822";"121.3856965";
"40571.6729271";"高度 (GPS)";"17.31401163343567";"m";"31.2455822";"121.3856965";
"40571.6729271";"平均GPS速度";"15.668484909975186";"km/h";"31.2455822";"121.3856965";
"40571.6729271";"速度 (GPS)";"20.340000343322753";"km/h";"31.2455822";"121.3856965";
"40572.677818";"高度 (GPS)";"17.31401163343567";"m";"31.2455357";"121.3856751";
"40572.677818";"高度 (GPS)";"17.18922278069723";"m";"31.2455357";"121.3856751";
"40572.677818";"平均GPS速度";"15.677269070957813";"km/h";"31.2455357";"121.3856751";
"40572.677818";"速度 (GPS)";"20.268000411987305";"km/h";"31.2455357";"121.3856751";
"40573.680723";"高度 (GPS)";"17.18922278069723";"m";"31.2454879";"121.3856526";
"40573.680723";"高度 (GPS)";"17.288871557298776";"m";"31.2454879";"121.3856526";
"40573.680723";"平均GPS速度";"15.68627680367559";"km/h";"31.2454879";"121.3856526";
"40573.680723";"速度 (GPS)";"20.412000274658205";"km/h";"31.2454879";"121.3856526";
"40574.6761855";"高度 (GPS)";"17.288871557298776";"m";"31.245441";"121.3856293";
"40574.6761855";"高度 (GPS)";"17.26676089028767";"m";"31.245441";"121.3856293";
"40574.6761855";"平均GPS速度";"15.695318711066816";"km/h";"31.245441";"121.3856293";
"40574.6761855";"速度 (GPS)";"20.484000205993652";"km/h";"31.245441";"121.3856293";
"40575.6743796";"高度 (GPS)";"17.26676089028767";"m";"31.2453935";"121.3856058";
"40575.6743796";"高度 (GPS)";"17.138914878032836";"m";"31.2453935";"121.3856058";
"40575.6743796";"平均GPS速度";"15.703876402874492";"km/h";"31.2453935";"121.3856058";
"40575.6743796";"速度 (GPS)";"20.231999588012695";"km/h";"31.2453935";"121.3856058";
"40576.6790308";"高度 (GPS)";"17.138914878032836";"m";"31.2453504";"121.3855865";
"40576.6790308";"高度 (GPS)";"17.14934646129575";"m";"31.2453504";"121.3855865";
"40576.6790308";"平均GPS速度";"15.709864599195173";"km/h";"31.2453504";"121.3855865";
"40576.6790308";"速度 (GPS)";"18.86399917602539";"km/h";"31.2453504";"121.3855865";
"40577.6982868";"高度 (GPS)";"17.14934646129575";"m";"31.2453053";"121.385569";
"40577.6982868";"高度 (GPS)";"17.14934646129575";"m";"31.2453053";"121.385569";
"40577.6982868";"平均GPS速度";"15.711979360632846";"km/h";"31.2453053";"121.385569";
"40577.6982868";"速度 (GPS)";"16.812000274658203";"km/h";"31.2453053";"121.385569";
"40578.6808617";"高度 (GPS)";"17.14934646129575";"m";"31.245268";"121.3855597";
"40578.6808617";"高度 (GPS)";"17.138914878032836";"m";"31.245268";"121.3855597";
"40578.6808617";"平均GPS速度";"15.70829415662157";"km/h";"31.245268";"121.3855597";
