"SECONDS";"PID";"VALUE";"UNITS";
"46559.8164326";"燃料花费";"0.24342886248724616";"$";
"46559.8164326";"燃料花费 (今天)";"0.24757019";"$";
"46559.8164326";"燃料花费 (周)";"0.64384975";"$";
"46559.8164326";"燃料花费（总计）";"0.64384975";"$";
"46559.8164326";"瞬时引擎功率(根据燃油消耗)";"20.10848952073728";"hp";
"46559.8164326";"瞬时油耗（升/100公里）";"13.371522097579522";"L/100km";
"46559.8164326";"行驶距离";"1.6579633225833337";"km";
"46559.8164326";"行驶距离 (今天)";"1.694656";"km";
"46559.8164326";"行驶距离 (周)";"3.2478059999999997";"km";
"46559.8164326";"行驶距离（总计）";"3.2478059999999997";"km";
"46559.8164326";"已用油量";"0.24101867572994667";"L";
"46559.8164326";"已用油量 (今天)";"0.245119";"L";
"46559.8164326";"已用油量 (周)";"0.637475";"L";
"46559.8164326";"已用油量（总计）";"0.637475";"L";
"46559.8164326";"MAF空气流量";"15.25";"g/sec";
"46559.8164326";"Power from MAF";"18.3";"hp";
"46560.1276159";"节气门位置";"31.764705882352942";"%";
"46560.1276159";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46560.2356254";"指令空燃比";"14.63156736";"";
"46560.3311804";"车速";"56";"km/h";
"46560.3311804";"发动机转速";"1818";"rpm";
"46560.3311804";"发动机转速 x1000";"1.8";"rpm";
"46560.3311804";"计算的瞬时燃油率";"5.632033631430092";"L/h";
"46560.3311804";"平均速度";"25.969752544740103";"km/h";
"46560.3311804";"平均油耗";"14.51612015300803";"L/100km";
"46560.3311804";"平均油耗 (今天)";"14.444081590459497";"L/100km";
"46560.3311804";"平均油耗 (周)";"19.604804125193272";"L/100km";
"46560.3311804";"平均油耗 10 sec";"21.811994371459626";"L/100km";
"46560.3311804";"平均油耗（总计）";"19.604804125193272";"L/100km";
"46560.3311804";"燃料花费";"0.24423631358829884";"$";
"46560.3311804";"燃料花费 (今天)";"0.24837718";"$";
"46560.3311804";"燃料花费 (周)";"0.64465674";"$";
"46560.3311804";"燃料花费（总计）";"0.64465674";"$";
"46560.3311804";"瞬时引擎功率(根据燃油消耗)";"22.033630156820987";"hp";
"46560.3311804";"瞬时油耗（升/100公里）";"9.178476626411568";"L/100km";
"46560.3311804";"行驶距离";"1.6658592634722225";"km";
"46560.3311804";"行驶距离 (今天)";"1.702552";"km";
"46560.3311804";"行驶距离 (周)";"3.2557020000000003";"km";
"46560.3311804";"行驶距离（总计）";"3.2557020000000003";"km";
"46560.3311804";"已用油量";"0.24181813226564242";"L";
"46560.3311804";"已用油量 (今天)";"0.245918";"L";
"46560.3311804";"已用油量 (周)";"0.638274";"L";
"46560.3311804";"已用油量（总计）";"0.638274";"L";
"46560.3311804";"MAF空气流量";"16.71";"g/sec";
"46560.3311804";"Power from MAF";"20.052";"hp";
"46560.5163867";"节气门位置";"30.980392156862745";"%";
"46560.5163867";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46560.6108436";"指令空燃比";"14.63156736";"";
"46560.7071148";"车速";"56";"km/h";
"46560.7071148";"发动机转速";"1445";"rpm";
"46560.7071148";"发动机转速 x1000";"1.4";"rpm";
"46560.7071148";"计算的瞬时燃油率";"4.961312690284318";"L/h";
"46560.7071148";"平均速度";"26.017411606709707";"km/h";
"46560.7071148";"平均油耗";"14.495774331477568";"L/100km";
"46560.7071148";"平均油耗 (今天)";"14.424426698012365";"L/100km";
"46560.7071148";"平均油耗 (周)";"19.585474021681406";"L/100km";
"46560.7071148";"平均油耗 10 sec";"21.799530623520983";"L/100km";
"46560.7071148";"平均油耗（总计）";"19.585474021681406";"L/100km";
"46560.7071148";"燃料花费";"0.24472997496703067";"$";
"46560.7071148";"燃料花费 (今天)";"0.24887107";"$";
"46560.7071148";"燃料花费 (周)";"0.64515063";"$";
"46560.7071148";"燃料花费（总计）";"0.64515063";"$";
"46560.7071148";"瞬时引擎功率(根据燃油消耗)";"19.409637098049362";"hp";
"46560.7071148";"瞬时油耗（升/100公里）";"10.057202913268021";"L/100km";
"46560.7071148";"行驶距离";"1.6715692474722224";"km";
"46560.7071148";"行驶距离 (今天)";"1.708262";"km";
"46560.7071148";"行驶距离 (周)";"3.261412";"km";
"46560.7071148";"行驶距离（总计）";"3.261412";"km";
"46560.7071148";"已用油量";"0.24230690590795115";"L";
"46560.7071148";"已用油量 (今天)";"0.246407";"L";
"46560.7071148";"已用油量 (周)";"0.638763";"L";
"46560.7071148";"已用油量（总计）";"0.638763";"L";
"46560.7071148";"MAF空气流量";"14.72";"g/sec";
"46560.7071148";"Power from MAF";"17.664";"hp";
"46560.8791675";"节气门位置";"30.58823529411765";"%";
"46560.8791675";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46560.9763783";"指令空燃比";"14.63156736";"";
"46561.1449478";"车速";"56";"km/h";
"46561.1449478";"发动机转速";"1440";"rpm";
"46561.1449478";"发动机转速 x1000";"1.4";"rpm";
"46561.1449478";"计算的瞬时燃油率";"4.755714813852698";"L/h";
"46561.1449478";"平均速度";"26.075348803716814";"km/h";
"46561.1449478";"平均油耗";"14.471203922271414";"L/100km";
"46561.1449478";"平均油耗 (今天)";"14.400651108773879";"L/100km";
"46561.1449478";"平均油耗 (周)";"19.561996806978875";"L/100km";
"46561.1449478";"平均油耗 10 sec";"21.7870674828726";"L/100km";
"46561.1449478";"平均油耗（总计）";"19.561996806978875";"L/100km";
"46561.1449478";"燃料花费";"0.24533328527196882";"$";
"46561.1449478";"燃料花费 (今天)";"0.24947404";"$";
"46561.1449478";"燃料花费 (周)";"0.6457535999999999";"$";
"46561.1449478";"燃料花费（总计）";"0.6457535999999999";"$";
"46561.1449478";"瞬时引擎功率(根据燃油消耗)";"18.60529751721987";"hp";
"46561.1449478";"瞬时油耗（升/100公里）";"8.859486946936283";"L/100km";
"46561.1449478";"行驶距离";"1.6785351388055556";"km";
"46561.1449478";"行驶距离 (今天)";"1.715228";"km";
"46561.1449478";"行驶距离 (周)";"3.2683780000000002";"km";
"46561.1449478";"行驶距离（总计）";"3.2683780000000002";"km";
"46561.1449478";"已用油量";"0.24290424284353349";"L";
"46561.1449478";"已用油量 (今天)";"0.247004";"L";
"46561.1449478";"已用油量 (周)";"0.63936";"L";
"46561.1449478";"已用油量（总计）";"0.63936";"L";
"46561.1449478";"MAF空气流量";"14.11";"g/sec";
"46561.1449478";"Power from MAF";"16.932";"hp";
"46561.4988522";"节气门位置";"30.58823529411765";"%";
"46561.4988522";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46561.5945404";"指令空燃比";"14.63156736";"";
"46561.6908078";"车辆加速";"0.015111942561178792";"g";
"46561.6908078";"车速";"56";"km/h";
"46561.6908078";"发动机转速";"1484";"rpm";
"46561.6908078";"发动机转速 x1000";"1.5";"rpm";
"46561.6908078";"计算的瞬时燃油率";"4.293962206129226";"L/h";
"46561.6908078";"平均速度";"26.14497203900686";"km/h";
"46561.6908078";"平均油耗";"14.437719418753112";"L/100km";
"46561.6908078";"平均油耗 (今天)";"14.368239215379125";"L/100km";
"46561.6908078";"平均油耗 (周)";"19.531705619990323";"L/100km";
"46561.6908078";"平均油耗 10 sec";"21.774589812135556";"L/100km";
"46561.6908078";"平均油耗（总计）";"19.531705619990323";"L/100km";
"46561.6908078";"燃料花费";"0.24599148734534315";"$";
"46561.6908078";"燃料花费 (今天)";"0.25013256";"$";
"46561.6908078";"燃料花费 (周)";"0.6464121199999999";"$";
"46561.6908078";"燃料花费（总计）";"0.6464121199999999";"$";
"46561.6908078";"瞬时引擎功率(根据燃油消耗)";"16.798829934045443";"hp";
"46561.6908078";"瞬时油耗（升/100公里）";"8.49234788187982";"L/100km";
"46561.6908078";"行驶距离";"1.68694182925";"km";
"46561.6908078";"行驶距离 (今天)";"1.723635";"km";
"46561.6908078";"行驶距离 (周)";"3.2767850000000003";"km";
"46561.6908078";"行驶距离（总计）";"3.2767850000000003";"km";
"46561.6908078";"已用油量";"0.2435559280646962";"L";
"46561.6908078";"已用油量 (今天)";"0.247656";"L";
"46561.6908078";"已用油量 (周)";"0.640012";"L";
"46561.6908078";"已用油量（总计）";"0.640012";"L";
"46561.6908078";"MAF空气流量";"12.74";"g/sec";
"46561.6908078";"Power from MAF";"15.288";"hp";
"46561.8755606";"节气门位置";"27.45098039215686";"%";
"46561.8755606";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46562.0195915";"指令空燃比";"14.63156736";"";
"46562.1160302";"车辆加速";"0";"g";
"46562.1160302";"车速";"56";"km/h";
"46562.1160302";"发动机转速";"1449";"rpm";
"46562.1160302";"发动机转速 x1000";"1.4";"rpm";
"46562.1160302";"计算的瞬时燃油率";"2.908704382958809";"L/h";
"46562.1160302";"平均速度";"26.199757943621";"km/h";
"46562.1160302";"平均油耗";"14.401408104183865";"L/100km";
"46562.1160302";"平均油耗 (今天)";"14.332956900567424";"L/100km";
"46562.1160302";"平均油耗 (周)";"19.502666116022645";"L/100km";
"46562.1160302";"平均油耗 10 sec";"21.762092893986484";"L/100km";
"46562.1160302";"平均油耗（总计）";"19.502666116022645";"L/100km";
"46562.1160302";"燃料花费";"0.24633902954002793";"$";
"46562.1160302";"燃料花费 (今天)";"0.25048";"$";
"46562.1160302";"燃料花费 (周)";"0.64675956";"$";
"46562.1160302";"燃料花费（总计）";"0.64675956";"$";
"46562.1160302";"瞬时引擎功率(根据燃油消耗)";"11.379427184522147";"hp";
"46562.1160302";"瞬时油耗（升/100公里）";"7.66778965380219";"L/100km";
"46562.1160302";"行驶距离";"1.6935845959166667";"km";
"46562.1160302";"行驶距离 (今天)";"1.730278";"km";
"46562.1160302";"行驶距离 (周)";"3.283428";"km";
"46562.1160302";"行驶距离（总计）";"3.283428";"km";
"46562.1160302";"已用油量";"0.2439000292475524";"L";
"46562.1160302";"已用油量 (今天)";"0.248";"L";
"46562.1160302";"已用油量 (周)";"0.640356";"L";
"46562.1160302";"已用油量（总计）";"0.640356";"L";
"46562.1160302";"MAF空气流量";"8.63";"g/sec";
"46562.1160302";"Power from MAF";"10.356";"hp";
"46562.3089433";"节气门位置";"24.705882352941178";"%";
"46562.3089433";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46562.4080361";"指令空燃比";"14.63156736";"";
"46562.5268922";"车辆加速";"0";"g";
"46562.5268922";"车速";"56";"km/h";
"46562.5268922";"发动机转速";"1429";"rpm";
"46562.5268922";"发动机转速 x1000";"1.4";"rpm";
"46562.5268922";"计算的瞬时燃油率";"3.0873386034649695";"L/h";
"46562.5268922";"平均速度";"26.252887723401287";"km/h";
"46562.5268922";"平均油耗";"14.366501494385073";"L/100km";
"46562.5268922";"平均油耗 (今天)";"14.299064398129142";"L/100km";
"46562.5268922";"平均油耗 (周)";"19.474615131859917";"L/100km";
"46562.5268922";"平均油耗 10 sec";"21.74957920295501";"L/100km";
"46562.5268922";"平均油耗（总计）";"19.474615131859917";"L/100km";
"46562.5268922";"燃料花费";"0.24668007531467948";"$";
"46562.5268922";"燃料花费 (今天)";"0.25082138";"$";
"46562.5268922";"燃料花费 (周)";"0.64710094";"$";
"46562.5268922";"燃料花费（总计）";"0.64710094";"$";
"46562.5268922";"瞬时引擎功率(根据燃油消耗)";"12.078279607210069";"hp";
"46562.5268922";"瞬时油耗（升/100公里）";"5.194114969569302";"L/100km";
"46562.5268922";"行驶距离";"1.7000499281388888";"km";
"46562.5268922";"行驶距离 (今天)";"1.736743";"km";
"46562.5268922";"行驶距离 (周)";"3.289893";"km";
"46562.5268922";"行驶距离（总计）";"3.289893";"km";
"46562.5268922";"已用油量";"0.24423769833136583";"L";
"46562.5268922";"已用油量 (今天)";"0.248338";"L";
"46562.5268922";"已用油量 (周)";"0.6406940000000001";"L";
"46562.5268922";"已用油量（总计）";"0.6406940000000001";"L";
"46562.5268922";"MAF空气流量";"9.16";"g/sec";
"46562.5268922";"Power from MAF";"10.991999999999999";"hp";
"46562.7427243";"节气门位置";"23.529411764705884";"%";
"46562.7427243";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46562.8267484";"指令空燃比";"14.63156736";"";
"46562.9227067";"车辆加速";"0";"g";
"46562.9227067";"车速";"56";"km/h";
"46562.9227067";"发动机转速";"1374";"rpm";
"46562.9227067";"发动机转速 x1000";"1.4";"rpm";
"46562.9227067";"计算的瞬时燃油率";"2.0357560223720976";"L/h";
"46562.9227067";"平均速度";"26.302443638638678";"km/h";
"46562.9227067";"平均油耗";"14.328304587444588";"L/100km";
"46562.9227067";"平均油耗 (今天)";"14.261926538650007";"L/100km";
"46562.9227067";"平均油耗 (周)";"19.445476015369195";"L/100km";
"46562.9227067";"平均油耗 10 sec";"21.73704326610449";"L/100km";
"46562.9227067";"平均油耗（总计）";"19.445476015369195";"L/100km";
"46562.9227067";"燃料花费";"0.24689993177052488";"$";
"46562.9227067";"燃料花费 (今天)";"0.25104156";"$";
"46562.9227067";"燃料花费 (周)";"0.64732112";"$";
"46562.9227067";"燃料花费（总计）";"0.64732112";"$";
"46562.9227067";"瞬时引擎功率(根据燃油消耗)";"7.964280439688733";"hp";
"46562.9227067";"瞬时油耗（升/100公里）";"5.513104649044589";"L/100km";
"46562.9227067";"行驶距离";"1.706101210361111";"km";
"46562.9227067";"行驶距离 (今天)";"1.742794";"km";
"46562.9227067";"行驶距离 (周)";"3.295944";"km";
"46562.9227067";"行驶距离（总计）";"3.295944";"km";
"46562.9227067";"已用油量";"0.2444553779906187";"L";
"46562.9227067";"已用油量 (今天)";"0.248556";"L";
"46562.9227067";"已用油量 (周)";"0.640912";"L";
"46562.9227067";"已用油量（总计）";"0.640912";"L";
"46562.9227067";"MAF空气流量";"6.04";"g/sec";
"46562.9227067";"Power from MAF";"7.247999999999999";"hp";
"46563.0629879";"节气门位置";"21.176470588235293";"%";
"46563.0629879";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46563.1589957";"指令空燃比";"14.63156736";"";
"46563.2547234";"车辆加速";"0";"g";
"46563.2547234";"车速";"56";"km/h";
"46563.2547234";"发动机转速";"1350";"rpm";
"46563.2547234";"发动机转速 x1000";"1.4";"rpm";
"46563.2547234";"计算的瞬时燃油率";"2.002051452465275";"L/h";
"46563.2547234";"平均速度";"26.344242974543064";"km/h";
"46563.2547234";"平均油耗";"14.2961333021183";"L/100km";
"46563.2547234";"平均油耗 (今天)";"14.230620041947143";"L/100km";
"46563.2547234";"平均油耗 (周)";"19.42085945622381";"L/100km";
"46563.2547234";"平均油耗 10 sec";"21.724495357227614";"L/100km";
"46563.2547234";"平均油耗（总计）";"19.42085945622381";"L/100km";
"46563.2547234";"燃料花费";"0.24708482806528315";"$";
"46563.2547234";"燃料花费 (今天)";"0.25122638999999997";"$";
"46563.2547234";"燃料花费 (周)";"0.64750595";"$";
"46563.2547234";"燃料花费（总计）";"0.64750595";"$";
"46563.2547234";"瞬时引擎功率(根据燃油消耗)";"7.8324214920117665";"hp";
"46563.2547234";"瞬时油耗（升/100公里）";"3.635278611378746";"L/100km";
"46563.2547234";"行驶距离";"1.7112210585833332";"km";
"46563.2547234";"行驶距离 (今天)";"1.747914";"km";
"46563.2547234";"行驶距离 (周)";"3.301064";"km";
"46563.2547234";"行驶距离（总计）";"3.301064";"km";
"46563.2547234";"已用油量";"0.2446384436289932";"L";
"46563.2547234";"已用油量 (今天)";"0.248739";"L";
"46563.2547234";"已用油量 (周)";"0.641095";"L";
"46563.2547234";"已用油量（总计）";"0.641095";"L";
"46563.2547234";"MAF空气流量";"5.94";"g/sec";
"46563.2547234";"Power from MAF";"7.128";"hp";
"46563.4313745";"节气门位置";"21.176470588235293";"%";
"46563.4313745";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46563.5274774";"指令空燃比";"14.63156736";"";
"46563.6234012";"车辆加速";"0";"g";
"46563.6234012";"车速";"56";"km/h";
"46563.6234012";"发动机转速";"1358";"rpm";
"46563.6234012";"发动机转速 x1000";"1.4";"rpm";
"46563.6234012";"计算的瞬时燃油率";"1.9986809954745925";"L/h";
"46563.6234012";"平均速度";"26.39014810709024";"km/h";
"46563.6234012";"平均油耗";"14.260903472430162";"L/100km";
"46563.6234012";"平均油耗 (今天)";"14.19632027090142";"L/100km";
"46563.6234012";"平均油耗 (周)";"19.393819160656406";"L/100km";
"46563.6234012";"平均油耗 10 sec";"21.711930387724586";"L/100km";
"46563.6234012";"平均油耗（总计）";"19.393819160656406";"L/100km";
"46563.6234012";"燃料花费";"0.24728821187468186";"$";
"46563.6234012";"燃料花费 (今天)";"0.25142939999999997";"$";
"46563.6234012";"燃料花费 (周)";"0.6477089599999999";"$";
"46563.6234012";"燃料花费（总计）";"0.6477089599999999";"$";
"46563.6234012";"瞬时引擎功率(根据燃油消耗)";"7.81923559724407";"hp";
"46563.6234012";"瞬时油耗（升/100公里）";"3.575091879402277";"L/100km";
"46563.6234012";"行驶距离";"1.7168604654722222";"km";
"46563.6234012";"行驶距离 (今天)";"1.753553";"km";
"46563.6234012";"行驶距离 (周)";"3.3067029999999997";"km";
"46563.6234012";"行驶距离（总计）";"3.3067029999999997";"km";
"46563.6234012";"已用油量";"0.24483981373730876";"L";
"46563.6234012";"已用油量 (今天)";"0.24894";"L";
"46563.6234012";"已用油量 (周)";"0.6412960000000001";"L";
"46563.6234012";"已用油量（总计）";"0.6412960000000001";"L";
"46563.6234012";"MAF空气流量";"5.93";"g/sec";
"46563.6234012";"Power from MAF";"7.116";"hp";
"46563.7673731";"节气门位置";"21.176470588235293";"%";
"46563.7673731";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46563.9588854";"指令空燃比";"14.63156736";"";
"46564.1506347";"车辆加速";"-0.017444544695999237";"g";
"46564.1506347";"车速";"55";"km/h";
"46564.1506347";"发动机转速";"1332";"rpm";
"46564.1506347";"发动机转速 x1000";"1.3";"rpm";
"46564.1506347";"计算的瞬时燃油率";"1.9616059685770877";"L/h";
"46564.1506347";"平均速度";"26.454487610819736";"km/h";
"46564.1506347";"平均油耗";"14.210961309898229";"L/100km";
"46564.1506347";"平均油耗 (今天)";"14.147732368765535";"L/100km";
"46564.1506347";"平均油耗 (周)";"19.355351566082454";"L/100km";
"46564.1506347";"平均油耗 10 sec";"21.69932371700555";"L/100km";
"46564.1506347";"平均油耗（总计）";"19.355351566082454";"L/100km";
"46564.1506347";"燃料花费";"0.24757975238341506";"$";
"46564.1506347";"燃料花费 (今天)";"0.25172129";"$";
"46564.1506347";"燃料花费 (周)";"0.64800085";"$";
"46564.1506347";"燃料花费（总计）";"0.64800085";"$";
"46564.1506347";"瞬时引擎功率(根据燃油消耗)";"7.67419075479941";"hp";
"46564.1506347";"瞬时油耗（升/100公里）";"3.6339654463174407";"L/100km";
"46564.1506347";"行驶距离";"1.7249253049166666";"km";
"46564.1506347";"行驶距离 (今天)";"1.761618";"km";
"46564.1506347";"行驶距离 (周)";"3.314768";"km";
"46564.1506347";"行驶距离（总计）";"3.314768";"km";
"46564.1506347";"已用油量";"0.24512846770635155";"L";
"46564.1506347";"已用油量 (今天)";"0.249229";"L";
"46564.1506347";"已用油量 (周)";"0.6415850000000001";"L";
"46564.1506347";"已用油量（总计）";"0.6415850000000001";"L";
"46564.1506347";"MAF空气流量";"5.82";"g/sec";
"46564.1506347";"Power from MAF";"6.984";"hp";
"46564.3121947";"节气门位置";"20.784313725490197";"%";
"46564.3121947";"节油器（基于燃油系统状态和油门位置）";"2";"";
"46564.3949984";"指令空燃比";"14.63156736";"";
"46564.4906933";"车辆加速";"-0.03612970973157297";"g";
"46564.4906933";"车速";"54";"km/h";
"46564.4906933";"发动机转速";"1322";"rpm";
"46564.4906933";"发动机转速 x1000";"1.3";"rpm";
"46564.4906933";"计算的瞬时燃油率";"1.9885696245025462";"L/h";
"46564.4906933";"平均速度";"26.494994896870814";"km/h";
"46564.4906933";"平均油耗";"14.179330015532553";"L/100km";
"46564.4906933";"平均油耗 (今天)";"14.116967200078335";"L/100km";
"46564.4906933";"平均油耗 (周)";"19.330845948722768";"L/100km";
"46564.4906933";"平均油耗 10 sec";"21.68670627790912";"L/100km";
"46564.4906933";"平均油耗（总计）";"19.330845948722768";"L/100km";
"46564.4906933";"燃料花费";"0.24777129413674942";"$";
"46564.4906933";"燃料花费 (今天)";"0.25191319";"$";
"46564.4906933";"燃料花费 (周)";"0.64819275";"$";
"46564.4906933";"燃料花费（总计）";"0.64819275";"$";
"46564.4906933";"瞬时引擎功率(根据燃油消耗)";"7.779677912940983";"hp";
"46564.4906933";"瞬时油耗（升/100公里）";"3.632603645513125";"L/100km";
"46564.4906933";"行驶距离";"1.7301107509166667";"km";
"46564.4906933";"行驶距离 (今天)";"1.766803";"km";
"46564.4906933";"行驶距离 (周)";"3.319953";"km";
"46564.4906933";"行驶距离（总计）";"3.319953";"km";
"46564.4906933";"已用油量";"0.2453181130066826";"L";
"46564.4906933";"已用油量 (今天)";"0.249419";"L";
"46564.4906933";"已用油量 (周)";"0.641775";"L";
"46564.4906933";"已用油量（总计）";"0.641775";"L";
"46564.4906933";"MAF空气流量";"5.9";"g/sec";
"46564.4906933";"Power from MAF";"7.08";"hp";
"46564.6602056";"节气门位置";"20.784313725490197";"%";
"46564.6602056";"节油器（基于燃油系统状态和油门位置）";"2";"";
"46564.7543823";"指令空燃比";"14.63156736";"";
"46564.8502845";"车辆加速";"-0.05325797368806122";"g";
"46564.8502845";"车速";"53";"km/h";
"46564.8502845";"发动机转速";"1293";"rpm";
"46564.8502845";"发动机转速 x1000";"1.3";"rpm";
"46564.8502845";"计算的瞬时燃油率";"1.9211604846889";"L/h";
"46564.8502845";"平均速度";"26.534923877293767";"km/h";
"46564.8502845";"平均油耗";"14.147561688190585";"L/100km";
"46564.8502845";"平均油耗 (今天)";"14.086031517614028";"L/100km";
"46564.8502845";"平均油耗 (周)";"19.306171855616622";"L/100km";
"46564.8502845";"平均油耗 10 sec";"21.67407789501177";"L/100km";
"46564.8502845";"平均油耗（总计）";"19.306171855616622";"L/100km";
"46564.8502845";"燃料花费";"0.24796228253605732";"$";
"46564.8502845";"燃料花费 (今天)";"0.25210408";"$";
"46564.8502845";"燃料花费 (周)";"0.64838364";"$";
"46564.8502845";"燃料花费（总计）";"0.64838364";"$";
"46564.8502845";"瞬时引擎功率(根据燃油消耗)";"7.515960017587048";"hp";
"46564.8502845";"瞬时油耗（升/100公里）";"3.7520181594387663";"L/100km";
"46564.8502845";"行驶距离";"1.73533231975";"km";
"46564.8502845";"行驶距离 (今天)";"1.772025";"km";
"46564.8502845";"行驶距离 (周)";"3.3251749999999998";"km";
"46564.8502845";"行驶距离（总计）";"3.3251749999999998";"km";
"46564.8502845";"已用油量";"0.24550721043173993";"L";
"46564.8502845";"已用油量 (今天)";"0.249608";"L";
"46564.8502845";"已用油量 (周)";"0.641964";"L";
"46564.8502845";"已用油量（总计）";"0.641964";"L";
"46564.8502845";"MAF空气流量";"5.7";"g/sec";
"46564.8502845";"Power from MAF";"6.84";"hp";
"46564.9954293";"节气门位置";"20.784313725490197";"%";
"46564.9954293";"节油器（基于燃油系统状态和油门位置）";"2";"";
"46565.1761973";"指令空燃比";"14.63156736";"";
"46565.4880735";"车辆加速";"-0.060762312735590074";"g";
"46565.4880735";"车速";"52";"km/h";
"46565.4880735";"发动机转速";"1262";"rpm";
"46565.4880735";"发动机转速 x1000";"1.3";"rpm";
"46565.4880735";"计算的瞬时燃油率";"1.9717173395491345";"L/h";
"46565.4880735";"平均速度";"26.604582173055146";"km/h";
"46565.4880735";"平均油耗";"14.092821344979207";"L/100km";
"46565.4880735";"平均油耗 (今天)";"14.032760491603854";"L/100km";
"46565.4880735";"平均油耗 (周)";"19.26311057449941";"L/100km";
"46565.4880735";"平均油耗 10 sec";"21.661400208473253";"L/100km";
"46565.4880735";"平均油耗（总计）";"19.26311057449941";"L/100km";
"46565.4880735";"燃料花费";"0.248330571686131";"$";
"46565.4880735";"燃料花费 (今天)";"0.25247273";"$";
"46565.4880735";"燃料花费 (周)";"0.64875229";"$";
"46565.4880735";"燃料花费（总计）";"0.64875229";"$";
"46565.4880735";"瞬时引擎功率(根据燃油消耗)";"7.713748439102498";"hp";
"46565.4880735";"瞬时油耗（升/100公里）";"3.6945393936325";"L/100km";
"46565.4880735";"行驶距离";"1.7446602574166665";"km";
"46565.4880735";"行驶距离 (今天)";"1.781353";"km";
"46565.4880735";"行驶距离 (周)";"3.3345029999999998";"km";
"46565.4880735";"行驶距离（总计）";"3.3345029999999998";"km";
"46565.4880735";"已用油量";"0.24587185315458515";"L";
"46565.4880735";"已用油量 (今天)";"0.249973";"L";
"46565.4880735";"已用油量 (周)";"0.642329";"L";
"46565.4880735";"已用油量（总计）";"0.642329";"L";
"46565.4880735";"MAF空气流量";"5.8500000000000005";"g/sec";
"46565.4880735";"Power from MAF";"7.0200000000000005";"hp";
"46565.6603409";"节气门位置";"20.784313725490197";"%";
"46565.6603409";"节油器（基于燃油系统状态和油门位置）";"2";"";
"46565.7666189";"指令空燃比";"14.63156736";"";
"46565.8643084";"车辆加速";"-0.08264540680470893";"g";
"46565.8643084";"车速";"50";"km/h";
"46565.8643084";"发动机转速";"1228";"rpm";
"46565.8643084";"发动机转速 x1000";"1.2";"rpm";
"46565.8643084";"计算的瞬时燃油率";"1.8604922588566193";"L/h";
"46565.8643084";"平均速度";"26.64242840432281";"km/h";
"46565.8643084";"平均油耗";"14.06204814431218";"L/100km";
"46565.8643084";"平均油耗 (今天)";"14.002785075666072";"L/100km";
"46565.8643084";"平均油耗 (周)";"19.238754470306148";"L/100km";
"46565.8643084";"平均油耗 10 sec";"21.648713477147442";"L/100km";
"46565.8643084";"平均油耗（总计）";"19.238754470306148";"L/100km";
"46565.8643084";"燃料花费";"0.24854286728355343";"$";
"46565.8643084";"燃料花费 (今天)";"0.25268482999999997";"$";
"46565.8643084";"燃料花费 (周)";"0.64896439";"$";
"46565.8643084";"燃料花费（总计）";"0.64896439";"$";
"46565.8643084";"瞬时引擎功率(根据燃油消耗)";"7.278613911768511";"hp";
"46565.8643084";"瞬时油耗（升/100公里）";"3.943434679098269";"L/100km";
"46565.8643084";"行驶距离";"1.7499730074166666";"km";
"46565.8643084";"行驶距离 (今天)";"1.786666";"km";
"46565.8643084";"行驶距离 (周)";"3.339816";"km";
"46565.8643084";"行驶距离（总计）";"3.339816";"km";
"46565.8643084";"已用油量";"0.24608204681539944";"L";
"46565.8643084";"已用油量 (今天)";"0.250183";"L";
"46565.8643084";"已用油量 (周)";"0.642539";"L";
"46565.8643084";"已用油量（总计）";"0.642539";"L";
"46565.8643084";"MAF空气流量";"5.5200000000000005";"g/sec";
"46565.8643084";"Power from MAF";"6.6240000000000006";"hp";
"46566.1282767";"节气门位置";"20";"%";
"46566.1282767";"节油器（基于燃油系统状态和油门位置）";"2";"";
"46566.2238998";"指令空燃比";"14.63156736";"";
"46566.3203757";"车辆加速";"-0.07740537472650447";"g";
"46566.3203757";"车速";"49";"km/h";
"46566.3203757";"发动机转速";"1192";"rpm";
"46566.3203757";"发动机转速 x1000";"1.2";"rpm";
"46566.3203757";"计算的瞬时燃油率";"1.809935403996385";"L/h";
"46566.3203757";"平均速度";"26.68482563701722";"km/h";
"46566.3203757";"平均油耗";"14.024836242046119";"L/100km";
"46566.3203757";"平均油耗 (今天)";"13.966513478221824";"L/100km";
"46566.3203757";"平均油耗 (周)";"19.209750589596737";"L/100km";
"46566.3203757";"平均油耗 10 sec";"21.636007015088943";"L/100km";
"46566.3203757";"平均油耗（总计）";"19.209750589596737";"L/100km";
"46566.3203757";"燃料花费";"0.24875134078511058";"$";
"46566.3203757";"燃料花费 (今天)";"0.25289289";"$";
"46566.3203757";"燃料花费 (周)";"0.64917245";"$";
"46566.3203757";"燃料花费（总计）";"0.64917245";"$";
